"","CCAA","SEXO","EDAD","P1","P2","P3","P4","P5","P6","P7","ECOESP","ECOPER","CONFIANZAPTE","CONFIANZAOPOSIC"
"1767",9,1,66,2,2,8,1,1,1,0,4,4,3,4
"1768",9,2,54,1,3,1,1,1,1,0,2,5,3,3
"1769",9,2,34,2,1,2,2,1,1,0,2,2,2,4
"1770",9,1,69,4,2,3,2,1,1,0,4,2,3,4
"1771",9,1,69,1,1,9,1,1,1,0,2,2,1,4
"1772",9,2,70,5,2,3,1,1,2,2,4,4,3,3
"1773",9,2,86,2,3,1,2,1,1,0,3,2,3,8
"1774",9,2,27,1,1,1,1,1,1,0,4,2,3,4
"1775",9,2,60,2,2,2,1,1,1,0,4,2,2,4
"1776",9,1,50,2,1,8,8,1,8,8,5,4,8,4
"1777",9,1,74,2,2,3,1,1,2,1,4,2,3,3
"1778",9,1,65,2,2,3,1,1,3,9,2,2,2,3
"1779",9,1,61,4,2,3,1,1,2,2,5,2,4,4
"1780",9,1,35,2,2,1,1,1,1,0,2,2,4,3
"1781",9,2,61,1,2,1,2,1,1,0,4,2,4,3
"1782",9,2,66,2,3,1,3,1,1,0,5,5,4,1
"1783",9,2,69,2,2,2,1,1,2,2,5,2,4,2
"1784",9,1,66,1,1,3,8,1,1,0,2,2,2,3
"1785",9,1,70,2,2,3,1,1,2,1,4,2,4,3
"1786",9,1,52,4,2,3,1,2,2,1,3,2,3,4
"1787",9,1,74,2,3,1,3,1,1,0,5,2,4,3
"1788",9,2,68,2,1,2,2,1,2,1,3,2,3,4
"1789",9,2,45,1,2,2,8,1,1,0,5,1,4,4
"1790",9,2,53,1,1,1,8,1,1,0,4,2,4,4
"1791",9,2,92,1,1,1,3,1,8,1,3,3,2,3
"1792",9,2,36,1,1,1,1,1,2,1,4,2,3,4
"1793",9,2,55,2,1,1,2,1,2,2,3,2,3,4
"1794",9,1,62,4,1,3,1,1,2,1,4,2,3,4
"1795",9,2,57,1,1,3,1,1,2,2,5,2,3,4
"1796",9,1,48,4,2,3,1,1,2,2,2,2,3,4
"1797",9,1,50,4,2,2,3,1,8,1,9,2,2,3
"1798",9,1,65,2,2,3,1,1,1,0,2,4,2,4
"1799",9,1,35,2,1,3,1,1,2,2,4,2,2,3
"1800",9,1,76,2,4,3,1,1,1,0,4,2,1,4
"1801",9,1,76,1,1,1,2,1,1,0,4,4,2,3
"1802",9,2,40,2,1,3,1,1,2,2,4,2,3,4
"1803",9,2,53,1,1,3,3,1,1,0,4,2,9,3
"1804",9,2,26,2,2,3,2,1,2,2,3,1,3,4
"1805",9,2,61,3,2,3,1,2,2,2,4,2,4,3
"1806",9,2,59,1,3,2,1,1,1,0,4,2,3,4
"1807",9,1,40,2,2,2,1,1,2,2,4,2,3,3
"1808",9,1,69,1,1,8,8,1,2,2,5,4,4,4
"1809",9,1,51,4,2,2,1,1,2,1,4,9,9,9
"1810",9,2,43,2,2,1,2,1,1,0,4,2,3,4
"1811",9,2,40,1,1,2,2,1,2,2,5,2,4,4
"1812",9,1,46,1,1,3,3,1,1,0,1,2,2,4
"1813",9,1,24,1,1,1,2,1,1,0,4,2,3,4
"1814",9,2,57,5,2,3,1,2,2,2,4,3,4,4
"1815",9,2,54,1,2,1,2,1,3,1,4,2,3,4
"1816",9,2,46,1,2,1,2,1,1,0,5,4,4,4
"1817",9,1,46,2,2,3,1,1,2,2,2,2,2,3
"1818",9,1,58,1,1,2,1,1,2,1,2,1,2,3
"1819",9,2,19,1,1,1,3,1,8,1,4,4,2,4
"1820",9,1,24,1,2,3,1,2,2,8,5,3,4,3
"1821",9,1,67,5,2,3,1,1,2,1,2,2,4,3
"1822",9,1,31,2,3,2,1,1,2,2,5,2,3,4
"1823",9,1,52,2,3,2,2,1,2,2,4,2,2,4
"1824",9,2,41,1,3,2,2,1,2,1,5,3,4,4
"1825",9,1,67,2,1,1,3,1,1,0,4,4,4,4
"1826",9,1,77,1,1,3,3,1,1,0,4,2,3,4
"1827",9,2,50,1,2,1,2,1,1,0,3,2,1,4
"1828",9,2,72,4,2,3,1,1,2,1,5,4,3,4
"1829",9,1,25,2,2,2,1,1,2,2,4,5,3,4
"1830",9,1,83,1,1,3,1,1,1,0,4,4,3,4
"1831",9,2,68,2,3,3,8,1,2,1,5,2,4,3
"1832",9,1,80,1,1,1,2,1,1,0,4,2,2,4
"1833",9,1,25,4,2,2,1,2,2,2,4,2,9,9
"1834",9,1,64,1,1,1,2,1,8,1,2,2,1,4
"1835",9,2,27,2,3,3,2,1,2,2,2,3,2,2
"1836",9,1,37,1,1,2,1,1,2,1,4,2,3,4
"1837",9,1,64,1,1,1,2,1,1,0,4,2,3,4
"1838",9,2,53,2,1,2,2,1,2,1,4,2,2,3
"1839",9,1,39,2,1,1,2,1,1,0,2,2,3,4
"1840",9,1,64,1,1,2,2,1,2,1,5,4,4,4
"1841",9,1,40,2,1,2,1,1,2,2,2,2,2,3
"1842",9,1,56,2,3,2,1,1,1,0,5,5,2,4
"1843",9,1,45,2,2,3,1,1,8,2,4,2,3,4
"1844",9,1,38,1,1,3,2,1,1,0,5,2,4,4
"1845",9,2,77,2,1,1,2,1,1,0,4,4,3,4
"1846",9,1,50,2,2,3,3,1,2,2,5,2,4,4
"1847",9,1,20,2,3,1,1,1,2,1,4,2,2,3
"1848",9,1,83,2,3,1,2,1,1,0,3,2,8,4
"1849",9,1,35,5,3,3,2,1,1,0,2,4,4,4
"1850",9,1,64,1,1,3,2,1,2,2,4,2,3,4
"1851",9,1,40,2,1,1,2,1,1,0,4,4,3,4
"1852",9,2,55,1,2,2,2,2,2,8,5,4,2,4
"1853",9,2,67,2,2,2,1,1,2,1,3,2,3,4
"1854",9,2,43,2,1,3,1,1,1,0,4,2,2,4
"1855",9,2,50,1,1,2,1,1,1,0,2,2,2,4
"1856",9,2,36,2,2,3,1,1,2,2,2,2,2,4
"1857",9,2,67,1,3,1,2,1,8,1,5,5,3,4
"1858",9,2,43,2,1,2,2,1,1,0,4,1,2,4
"1859",9,1,59,4,2,3,1,1,1,0,4,3,4,4
"1860",9,1,44,3,2,3,1,1,2,1,5,3,4,4
"1861",9,1,51,2,3,3,1,1,2,8,4,3,3,4
"1862",9,2,30,2,1,2,2,1,2,1,5,2,3,4
"1863",9,1,50,2,1,2,1,1,2,1,2,2,1,4
"1864",9,1,69,1,1,3,1,1,1,0,4,2,3,3
"1865",9,2,55,2,2,2,1,1,1,0,4,2,3,4
"1866",9,2,43,2,1,1,8,1,2,2,4,2,3,4
"1867",9,2,50,1,1,1,1,1,2,1,4,4,3,3
"1868",9,1,20,4,2,3,1,2,2,2,2,2,3,3
"1869",9,1,43,5,2,3,1,1,2,2,5,1,4,4
"1870",9,2,72,4,2,3,1,1,2,2,2,2,2,4
"1871",9,2,63,2,3,2,8,1,1,0,3,2,3,4
"1872",9,1,71,1,3,3,1,2,2,2,4,2,3,3
"1873",9,2,47,2,1,2,1,1,1,0,4,2,2,4
"1874",9,2,75,2,1,2,1,1,2,1,4,2,3,4
"1875",9,1,72,2,1,3,1,2,2,9,4,2,4,4
"1876",9,2,18,1,1,2,1,1,2,1,4,2,9,9
"1877",9,1,55,2,2,2,1,1,1,0,2,3,2,4
"1878",9,2,64,2,1,1,1,1,1,0,2,2,2,4
"1879",9,1,46,2,2,3,2,1,2,1,4,2,3,4
"1880",9,2,66,2,1,3,1,1,2,2,4,3,3,4
"1881",9,2,50,1,2,2,3,1,2,2,5,2,4,4
"1882",9,2,28,2,2,1,1,1,8,2,5,2,3,4
"1883",9,1,27,2,3,3,1,1,2,2,4,2,4,4
"1884",9,1,28,2,1,3,1,1,2,2,4,2,3,4
"1885",9,2,51,2,2,1,2,1,1,0,5,4,4,4
"1886",9,1,45,2,3,3,1,1,2,2,3,2,2,4
"1887",9,1,19,2,3,1,3,1,1,0,3,2,4,3
"1888",9,1,67,1,1,1,3,1,1,0,2,2,1,4
"1889",9,2,18,4,1,3,1,1,8,1,4,2,2,3
"1890",9,1,51,1,1,1,3,1,1,0,4,2,3,4
"1891",9,2,39,2,3,1,2,1,2,1,5,2,3,4
"1892",9,2,67,2,3,1,2,1,1,0,4,2,3,3
"1893",9,1,35,2,1,2,1,1,1,0,4,2,3,4
"1894",9,2,50,1,1,1,2,1,1,0,4,2,3,4
"1895",9,2,39,2,1,2,2,1,2,2,4,3,3,4
"1896",9,2,25,2,3,2,1,1,1,0,5,2,2,3
"1897",9,2,37,4,2,8,1,2,2,2,4,3,4,4
"1898",9,1,63,2,1,2,1,1,2,1,3,2,2,2
"1899",9,1,72,2,3,1,2,1,1,0,2,2,3,4
"1900",9,2,30,4,2,3,1,1,2,2,2,1,4,4
"1901",9,2,64,2,1,1,1,1,1,0,2,4,2,4
"1902",9,2,55,4,3,3,1,2,2,8,4,4,4,3
"1903",9,1,75,1,1,1,8,1,1,0,4,2,3,3
"1904",9,1,45,1,2,3,3,1,1,0,5,4,4,4
"1905",9,1,46,2,2,2,1,1,1,0,4,2,2,4
"1906",9,2,67,2,1,8,1,1,1,0,5,2,3,3
"1907",9,2,67,1,1,1,8,1,1,0,4,2,3,3
"1908",9,1,52,3,2,1,8,1,2,1,2,2,1,3
"1909",9,1,64,2,1,1,3,1,1,0,1,2,1,3
"1910",9,1,56,2,2,3,2,1,1,0,2,2,3,3
"1911",9,2,58,2,2,9,1,1,1,0,4,2,3,2
"1912",9,1,49,1,1,1,2,1,1,0,4,2,3,4
"1913",9,2,42,1,2,3,1,1,1,0,4,2,2,3
"1914",9,2,26,4,2,3,1,1,2,2,4,4,3,3
"1915",9,1,26,1,3,1,2,1,1,0,4,2,2,3
"1916",9,1,53,4,2,3,1,1,2,2,5,2,4,1
"1917",9,2,53,2,1,1,3,1,1,0,4,2,3,3
"1918",9,1,25,5,1,3,3,2,2,2,5,5,4,4
"1919",9,2,45,1,2,3,1,1,1,0,4,2,2,4
"1920",9,1,23,4,2,3,1,1,1,0,4,2,2,3
"1921",9,2,77,1,3,8,3,1,3,1,4,2,3,4
"1922",9,2,45,2,1,2,2,1,1,0,4,2,1,4
"1923",9,1,21,2,1,3,1,1,1,0,4,2,3,3
"1924",9,2,70,1,1,3,1,1,2,2,2,3,1,3
"1925",9,2,67,1,3,1,2,1,2,1,5,2,4,3
"1926",9,1,46,2,3,2,3,1,2,1,4,3,2,4
"1927",9,1,76,1,1,3,1,1,3,1,2,3,2,3
"1928",9,2,77,2,3,2,8,1,1,0,4,3,3,4
"1929",9,2,68,1,1,2,1,1,9,2,4,2,3,2
"1930",9,1,42,1,2,8,8,1,2,2,4,2,2,3
"1931",9,2,36,1,1,1,8,1,8,1,4,5,4,4
"1932",9,2,36,4,2,3,1,1,2,2,5,2,3,4
"1933",9,1,56,1,3,9,1,1,2,1,4,2,3,4
"1934",9,2,70,1,2,3,2,1,2,1,3,2,2,3
"1935",9,1,36,1,1,1,1,1,2,2,2,2,1,3
"1936",9,1,28,2,1,1,3,1,1,0,4,2,3,3
"1937",9,2,23,2,2,2,1,1,2,1,4,1,3,4
"1938",9,2,61,4,2,3,2,1,1,0,4,2,3,4
"1939",9,2,66,1,3,1,3,1,1,0,4,2,3,4
"1940",9,2,22,2,3,2,1,1,1,0,4,2,2,2
"1941",9,1,83,1,1,2,3,1,1,0,2,2,2,4
"1942",9,1,65,4,4,2,8,1,1,0,2,4,2,4
"1943",9,1,53,1,1,1,1,1,2,1,5,2,4,4
"1944",9,1,52,2,3,1,1,1,1,0,4,2,2,4
"1945",9,1,36,2,1,8,1,1,1,0,8,2,1,4
"1946",9,2,49,3,2,3,1,1,2,2,4,2,3,3
"1947",9,1,22,5,2,3,3,2,1,0,4,2,4,4
"1948",9,2,51,1,2,2,3,1,1,0,3,2,4,2
"1949",9,1,29,2,1,3,2,1,2,2,4,2,3,4
"1950",9,2,80,1,3,8,8,1,2,2,5,2,4,2
"1951",9,2,29,3,2,1,3,1,2,1,2,2,8,8
"1952",9,1,37,2,2,2,1,1,8,8,3,2,4,4
"1953",9,2,57,2,2,1,3,1,1,0,5,3,3,4
"1954",9,1,53,4,3,9,8,1,1,0,3,4,2,3
"1955",9,2,52,2,2,1,1,1,1,0,2,1,2,3
"1956",9,1,39,1,1,1,1,1,1,0,4,4,3,4
"1957",9,2,31,2,1,2,1,1,2,2,4,4,3,4
"1958",9,2,76,2,3,1,3,1,1,0,5,4,4,4
"1959",9,1,56,4,2,3,2,1,1,0,4,2,1,4
"1960",9,2,63,1,1,3,1,1,1,0,2,2,2,4
"1961",9,2,44,2,2,2,2,1,1,0,4,2,4,4
"1962",9,1,37,2,1,2,2,1,2,2,2,2,3,3
"1963",9,2,64,4,2,2,1,2,2,2,4,4,3,3
"1964",9,1,86,2,1,1,8,1,1,0,3,3,2,3
"1965",9,1,24,4,2,8,1,1,1,0,3,3,8,8
"1966",9,2,61,2,1,2,2,1,3,1,4,2,4,3
"1967",9,1,36,2,2,3,1,1,2,2,5,2,4,4
"1968",9,1,18,1,2,2,2,1,8,1,2,2,1,1
"1969",9,2,67,2,1,1,1,1,2,1,3,2,3,4
"1970",9,2,46,9,1,8,8,1,2,2,5,2,4,4
"1971",9,2,74,1,2,1,1,9,2,2,5,5,4,4
"1972",9,1,59,2,2,3,1,1,2,1,2,2,2,3
"1973",9,1,49,8,1,9,3,1,2,2,5,3,4,4
"1974",9,1,44,2,2,3,1,1,2,2,3,2,3,3
"1975",9,2,69,1,3,2,2,1,1,0,5,5,2,3
"1976",9,1,67,2,2,3,2,1,2,2,2,2,3,4
"1977",9,1,51,1,1,2,2,1,1,0,5,4,2,4
"1978",9,1,66,2,2,1,1,1,1,0,4,2,2,4
"1979",9,1,32,4,2,3,1,1,8,1,4,4,3,4
"1980",9,1,33,1,2,2,1,1,1,0,4,2,4,4
"1981",9,2,46,1,3,2,1,1,2,1,4,2,4,2
"1982",9,2,65,2,3,1,2,1,2,1,4,2,4,4
"1983",9,2,45,1,1,1,1,1,2,1,4,9,3,4
"1984",9,2,21,2,2,3,1,1,2,1,2,2,3,4
"1985",9,1,51,2,1,2,2,1,2,1,2,4,2,4
"1986",9,1,78,1,1,1,1,1,1,0,2,2,3,3
"1987",9,2,65,4,2,2,1,1,1,0,2,2,2,4
"1988",9,2,66,2,2,3,1,2,2,2,5,3,4,4
"1989",9,1,66,2,2,3,1,1,2,1,2,2,2,3
"1990",9,2,47,4,2,3,1,1,8,2,4,4,3,4
"1991",9,2,68,1,3,3,2,1,2,1,5,3,4,4
"1992",9,1,73,2,1,1,3,1,1,0,5,2,4,4
"1993",9,2,79,1,2,1,1,1,1,0,4,2,3,4
"1994",9,1,62,1,1,1,2,1,1,0,2,2,2,4
"1995",9,1,37,1,3,1,2,1,1,0,5,2,3,3
"1996",9,2,64,2,1,1,2,1,1,0,2,2,2,4
"1997",9,2,33,2,1,1,8,1,1,0,4,2,4,4
"1998",9,2,79,2,1,8,1,1,1,0,2,1,4,4
"1999",9,1,45,2,3,1,8,1,1,0,4,4,4,4
"2000",9,2,49,4,2,3,1,1,2,2,3,2,3,4
"2001",9,2,59,2,3,1,1,1,1,0,5,2,4,4
"2002",9,2,45,2,2,2,1,1,1,0,2,1,1,4
"2003",9,1,72,1,3,2,8,1,1,0,2,2,2,3
"2004",9,1,22,4,2,3,1,1,1,0,5,2,3,4
"2005",9,1,65,1,1,2,2,1,1,0,5,1,3,4
"2006",9,1,18,4,1,3,3,1,2,2,4,2,3,4
"2007",9,2,26,2,1,1,1,1,1,0,4,2,1,3
"2008",10,2,73,1,1,3,1,1,1,0,5,2,4,3
"2009",10,1,19,4,2,3,1,1,2,1,4,2,1,3
"2010",10,1,45,3,2,3,1,1,2,1,5,2,4,4
"2011",10,2,48,2,1,2,1,1,2,1,3,2,3,4
"2012",10,2,30,2,1,3,1,1,2,2,2,2,4,4
"2013",10,1,44,2,1,2,2,1,8,8,4,2,2,4
"2014",10,1,52,2,1,3,1,1,2,1,2,2,2,3
"2015",10,2,70,1,1,3,1,1,1,0,4,2,2,4
"2016",10,2,23,4,2,3,1,2,2,2,4,2,3,3
"2017",10,1,29,4,2,1,1,1,2,1,4,2,4,4
"2018",10,2,24,2,1,2,1,1,2,1,4,2,2,3
"2019",10,2,33,2,2,2,1,1,1,0,4,4,3,4
"2020",10,1,30,1,1,1,1,1,1,0,5,2,4,3
"2021",10,1,60,2,1,2,1,1,1,0,4,2,2,3
"2022",10,2,88,4,1,1,3,1,1,0,5,2,4,2
"2023",10,1,49,1,2,3,1,2,2,2,5,5,4,4
"2024",10,1,68,1,3,2,3,1,8,1,4,3,4,4
"2025",10,2,55,1,3,1,3,1,1,0,2,5,3,4
"2026",10,2,53,2,3,3,3,1,1,0,2,2,4,4
"2027",10,1,19,2,2,3,1,1,2,2,4,5,3,4
"2028",10,2,63,5,2,2,1,1,1,0,3,3,4,3
"2029",10,1,71,4,2,3,8,1,2,2,4,2,4,3
"2030",10,2,76,1,3,8,8,1,1,0,5,4,2,4
"2031",10,2,56,2,1,2,9,1,1,0,9,2,2,4
"2032",10,1,30,1,2,3,1,1,2,2,4,2,8,8
"2033",10,1,58,1,3,8,3,1,1,0,2,2,3,4
"2034",10,1,69,2,2,2,9,1,2,2,5,4,3,4
"2035",10,2,40,1,3,3,2,1,2,2,4,2,4,3
"2036",10,1,48,1,1,2,3,1,1,0,4,2,3,4
"2037",10,1,45,1,1,1,2,1,1,0,2,2,2,2
"2038",10,1,77,1,1,1,1,1,1,0,2,2,2,3
"2039",10,1,18,1,1,3,1,1,2,1,3,4,3,2
"2040",10,1,18,2,1,3,2,1,1,0,3,3,3,3
"2041",10,1,54,2,1,1,8,1,1,0,9,2,9,4
"2042",10,1,54,1,2,2,1,1,1,0,5,4,3,4
"2043",10,1,71,2,1,2,1,1,1,0,4,2,2,4
"2044",10,2,63,2,1,2,1,1,1,0,4,2,3,4
"2045",10,2,32,2,2,2,2,1,2,2,4,4,3,3
"2046",10,2,62,2,3,3,2,1,1,0,4,2,3,3
"2047",10,2,86,1,3,1,3,1,1,0,5,4,2,2
"2048",10,2,47,2,2,3,1,1,1,0,3,3,2,2
"2049",10,1,67,2,2,9,3,1,2,2,5,3,4,4
"2050",10,1,26,2,2,1,2,1,2,2,4,4,4,4
"2051",10,1,64,1,3,1,8,1,1,0,4,2,4,3
"2052",10,2,43,4,3,1,1,1,1,0,3,4,4,4
"2053",10,2,45,1,3,1,3,1,1,0,3,5,8,4
"2054",10,2,36,5,2,9,1,1,2,2,9,2,4,4
"2055",10,2,39,2,1,2,8,1,2,2,4,2,4,4
"2056",10,1,51,4,2,3,1,1,3,1,2,4,2,4
"2057",10,2,51,2,3,2,2,1,1,0,4,4,3,2
"2058",10,2,76,1,3,1,2,1,3,1,5,2,4,2
"2059",10,2,54,2,2,3,1,2,2,2,5,2,4,3
"2060",10,1,90,1,1,9,8,1,2,1,3,2,9,9
"2061",10,1,48,2,1,2,1,1,8,1,3,3,9,8
"2062",10,2,73,1,1,2,1,1,1,0,4,2,4,3
"2063",10,2,57,4,1,2,2,1,2,2,5,2,9,9
"2064",10,2,31,1,2,3,1,1,2,2,5,2,4,4
"2065",10,1,52,1,2,3,3,1,2,2,5,3,4,4
"2066",10,1,55,4,1,2,2,1,2,1,2,2,3,2
"2067",10,2,76,1,3,1,3,1,1,0,3,2,2,4
"2068",10,1,69,2,2,3,1,1,3,2,4,2,4,3
"2069",10,2,63,3,3,3,1,1,2,2,4,2,4,4
"2070",10,1,55,1,2,1,8,1,1,0,4,4,4,3
"2071",10,2,58,2,1,2,2,1,2,2,4,4,2,4
"2072",10,2,73,2,1,1,3,1,1,0,4,2,4,2
"2073",10,1,75,2,1,2,2,1,2,1,2,2,2,3
"2074",10,1,65,1,1,1,1,1,1,0,2,2,2,4
"2075",10,2,39,1,3,2,2,1,1,0,4,1,2,3
"2076",10,1,24,2,3,2,1,1,1,0,4,4,2,4
"2077",10,2,49,1,1,1,2,1,1,0,4,2,4,4
"2078",10,2,33,2,1,2,1,1,8,1,4,2,4,3
"2079",10,2,46,5,2,3,1,1,2,2,5,5,4,4
"2080",10,2,39,2,2,1,1,1,2,1,2,2,3,3
"2081",10,1,56,2,3,3,1,1,1,0,4,2,4,4
"2082",10,1,73,2,2,2,1,1,1,0,2,4,1,3
"2083",10,2,51,2,2,3,1,1,8,1,4,3,3,3
"2084",10,1,73,1,1,2,1,1,1,0,4,4,4,8
"2085",10,2,45,4,2,3,1,2,2,2,4,4,4,4
"2086",10,2,54,2,1,1,2,1,1,0,2,3,3,4
"2087",10,2,47,2,1,2,8,1,8,1,3,2,2,4
"2088",10,1,66,2,2,3,1,1,8,1,5,2,4,4
"2089",10,2,46,2,2,3,2,1,1,0,4,4,4,3
"2090",10,2,37,2,1,3,1,1,2,2,4,2,3,8
"2091",10,1,47,5,2,1,3,1,2,1,4,2,4,4
"2092",10,1,42,2,3,3,1,1,8,1,4,5,3,3
"2093",10,2,70,2,1,1,9,1,2,2,5,5,9,2
"2094",10,1,61,2,1,1,1,1,1,0,3,3,3,3
"2095",10,2,43,2,1,1,2,1,1,0,2,1,1,4
"2096",10,2,80,1,3,8,1,1,1,0,3,2,4,2
"2097",10,2,52,2,3,3,1,1,1,0,4,2,3,4
"2098",10,2,51,2,3,1,8,1,8,8,4,3,8,9
"2099",10,1,51,2,3,3,1,1,2,1,3,2,4,2
"2100",10,2,49,2,1,1,2,1,8,1,2,4,2,4
"2101",10,1,54,1,3,1,2,1,2,2,4,5,4,3
"2102",10,1,42,1,3,1,3,1,1,0,5,2,2,4
"2103",10,2,69,1,3,1,8,1,1,0,2,2,3,3
"2104",10,1,38,2,3,1,1,1,2,1,4,2,3,3
"2105",10,1,35,2,3,3,9,1,1,0,2,2,2,4
"2106",10,2,57,1,3,1,8,1,1,0,5,3,4,4
"2107",10,2,43,1,1,1,1,1,2,2,2,2,4,3
"2108",10,1,86,2,1,1,1,1,1,0,2,3,1,4
"2109",10,1,59,1,2,8,1,1,1,0,4,2,2,4
"2110",10,1,83,1,3,1,2,1,1,0,2,2,3,4
"2111",10,2,68,2,3,1,1,1,1,0,4,2,3,4
"2112",10,1,37,5,4,3,1,1,2,2,5,5,4,4
"2113",10,2,75,3,2,2,1,1,2,1,3,2,9,4
"2114",10,1,37,1,3,3,1,1,2,2,4,4,3,4
"2115",10,1,46,1,2,3,1,1,2,2,5,2,4,4
"2116",10,2,37,2,3,8,1,1,2,2,2,4,2,3
"2117",10,2,65,2,1,1,3,1,1,0,5,2,4,2
"2118",10,2,43,4,1,1,1,1,2,1,2,2,3,2
"2119",10,1,43,2,1,1,3,1,1,0,4,2,3,4
"2120",10,1,45,1,3,2,8,1,2,2,2,2,4,4
"2121",10,2,21,2,3,3,1,1,2,2,4,4,4,4
"2122",10,1,48,2,2,3,1,1,1,0,2,2,2,4
"2123",10,2,48,1,2,3,1,1,1,0,4,4,3,3
"2124",10,2,60,1,1,1,2,1,1,0,5,5,4,3
"2125",10,1,39,1,2,1,3,1,1,0,5,4,4,2
"2126",10,1,45,1,3,9,3,1,2,1,5,4,4,4
"2127",10,1,65,1,1,1,1,1,2,1,2,2,2,4
"2128",10,2,31,1,3,1,2,1,2,1,5,5,4,4
"2129",10,1,36,5,1,3,1,1,2,2,4,4,3,3
"2130",10,1,37,2,2,3,1,1,2,2,5,2,4,3
"2131",10,2,95,1,1,1,2,1,1,0,3,2,1,4
"2132",10,1,40,1,3,1,8,1,1,0,4,2,4,3
"2133",10,1,42,1,1,2,1,1,1,0,2,2,3,3
"2134",10,1,48,1,2,9,9,1,2,2,5,3,4,4
"2135",10,2,47,2,1,8,1,1,2,1,4,1,2,4
"2136",10,2,80,2,2,2,8,1,2,1,5,2,4,3
"2137",10,1,28,5,2,3,2,1,2,8,1,4,4,4
"2138",10,2,59,1,3,1,2,1,1,0,4,5,4,2
"2139",10,1,27,4,2,2,1,1,2,2,4,2,3,3
"2140",10,1,46,2,1,2,1,1,2,1,3,2,2,3
"2141",10,1,57,2,1,3,1,1,1,0,3,3,3,4
"2142",10,2,60,1,3,2,3,1,1,0,4,2,3,4
"2143",10,1,41,1,1,2,1,1,8,1,4,2,2,4
"2144",10,2,51,1,2,1,1,1,8,1,4,4,4,4
"2145",10,1,69,2,2,2,3,1,2,1,2,2,2,3
"2146",10,1,60,1,1,1,2,1,1,0,4,2,4,3
"2147",10,2,57,2,2,2,1,1,1,0,3,2,2,3
"2148",10,2,55,4,2,3,1,1,2,2,2,2,3,3
"2149",10,1,55,1,2,3,1,1,1,0,4,2,4,2
"2150",10,2,74,1,3,8,8,1,8,1,3,3,4,4
"2151",10,2,71,2,1,2,1,1,1,0,4,2,2,3
"2152",10,2,46,1,3,2,1,1,8,1,4,2,8,8
"2153",10,2,78,1,3,3,1,1,1,0,4,2,4,4
"2154",10,2,77,1,3,1,9,1,2,1,2,4,9,9
"2155",10,1,77,2,1,1,8,1,1,0,3,3,4,2
"2156",10,1,55,1,1,2,2,1,8,8,4,3,4,3
"2157",10,1,85,2,1,1,2,1,1,0,4,3,1,4
"2158",10,1,70,2,1,1,2,1,1,0,4,5,4,2
"2159",10,1,20,5,2,3,1,1,2,2,4,2,4,3
"2160",10,1,42,4,1,1,1,1,2,2,4,2,4,4
"2161",10,2,71,1,1,2,1,1,1,0,5,2,4,2
"2162",10,1,26,2,2,2,1,1,2,1,4,4,4,3
"2163",10,2,86,2,1,8,8,1,2,1,8,8,8,8
"2164",10,1,54,4,2,3,1,1,2,1,5,5,4,3
"2165",10,2,62,2,1,1,3,1,2,1,3,4,3,2
"2166",10,2,51,4,1,1,1,1,1,0,4,4,8,8
"2167",10,2,32,1,2,1,2,1,2,1,4,3,3,3
"2168",10,2,34,2,2,2,1,1,2,2,2,2,2,4
"2169",10,1,65,1,3,1,3,1,1,0,3,2,2,2
"2170",10,2,79,2,3,1,8,1,1,0,3,2,2,2
"2171",10,2,75,1,1,2,2,1,1,0,3,2,1,4
"2172",10,2,57,1,3,1,2,1,1,0,4,4,4,4
"2173",10,1,43,5,2,3,1,1,2,2,5,5,4,3
"2174",10,2,20,1,1,1,1,1,2,1,4,2,1,3
"2175",10,1,24,1,2,3,1,1,2,2,3,5,3,4
"2176",10,1,35,2,3,8,2,1,3,2,4,2,4,4
"2177",10,1,37,2,1,2,1,1,3,1,2,2,2,3
"2178",10,2,45,1,3,1,2,1,1,0,4,2,4,4
"2179",10,1,22,5,2,3,1,2,2,2,5,4,4,4
"2180",10,1,45,2,2,3,1,1,2,2,4,4,3,4
"2181",10,1,84,2,3,8,8,1,8,1,4,2,9,9
"2182",10,1,51,5,1,1,3,1,1,0,4,5,4,1
"2183",10,1,50,2,1,1,2,1,2,2,4,2,3,4
"2184",10,2,39,1,2,1,1,1,1,0,4,1,3,4
"2185",10,1,63,2,8,1,8,1,1,0,5,4,4,9
"2186",10,2,63,1,3,2,3,1,8,1,3,3,3,2
"2187",10,1,47,4,2,3,3,1,2,2,4,2,4,4
"2188",10,2,37,2,2,2,1,1,2,1,4,2,3,4
"2189",10,1,57,2,1,2,1,1,1,0,2,2,2,4
"2190",10,1,48,4,2,3,1,1,1,0,4,2,4,4
"2191",10,2,32,1,3,1,2,1,2,2,4,2,2,4
"2192",10,1,30,4,1,3,1,1,2,8,8,2,2,4
"2193",10,2,24,1,2,3,2,1,1,0,4,4,2,3
"2194",10,2,46,1,3,1,1,1,1,0,2,2,1,4
"2195",10,1,80,2,1,3,8,1,2,2,4,2,4,3
"2196",10,1,28,2,2,1,1,1,2,1,4,5,3,3
"2197",10,2,43,4,3,1,2,1,1,0,4,2,4,3
"2198",10,1,27,2,2,8,1,1,2,1,4,2,3,4
"2199",10,1,41,2,3,1,1,1,1,0,3,4,2,4
"2200",10,2,72,1,3,3,3,1,9,1,4,2,4,3
"2201",10,2,44,1,1,3,1,1,1,0,4,2,2,3
